name,timestamp,emg1,emg2,emg3,label
bryan,21419,0.0,0.0,0.0,Rest
bryan,21469,0.0,0.0,0.0,Rest
bryan,21519,0.0,0.0,0.0,Rest
bryan,21569,0.0,0.0,0.0,Rest
bryan,21619,0.0,0.0,0.0,Rest
bryan,21669,0.0,0.0,0.0,Rest
bryan,21719,0.0,0.0,0.0,Rest
bryan,21769,0.0,0.0,0.0,Rest
bryan,21819,0.0,0.0,0.0,Rest
bryan,21869,0.0,0.0,0.0,Rest
bryan,21919,0.0,0.0,0.0,Rest
bryan,21969,0.0,0.0,0.0,Rest
bryan,22019,0.0,0.0,0.0,Rest
bryan,22069,0.0,0.0,0.0,Rest
bryan,22119,0.0,0.0,0.0,Rest
bryan,22169,0.0,0.0,0.0,Rest
bryan,22219,0.0,0.0,0.0,Rest
bryan,22269,0.0,0.0,0.0,Rest
bryan,22319,0.0,0.0,0.0,Rest
bryan,22369,0.0,0.0,0.0,Rest
bryan,22419,0.0,0.0,0.0,Rest
bryan,22469,0.0,0.0,0.0,Rest
bryan,22519,0.0,0.0,0.0,Rest
bryan,22569,0.0,0.0,0.0,Rest
bryan,22619,0.0,0.0,0.0,Rest
bryan,22669,0.0,0.0,0.0,Rest
bryan,22719,0.0,0.0,0.0,Rest
bryan,22769,0.0,0.0,0.0,Rest
bryan,22819,0.0,0.0,0.0,Rest
bryan,22869,0.0,0.0,0.0,Rest
bryan,22919,0.0,0.0,0.0,Rest
bryan,22969,0.0,0.0,0.0,Rest
bryan,23019,0.0,0.0,0.0,Rest
bryan,23069,0.0,0.0,0.0,Rest
bryan,23119,0.0,0.0,0.0,Rest
bryan,23169,0.0,0.0,0.0,Rest
bryan,23219,0.0,0.0,0.0,Rest
bryan,23269,0.0,0.0,0.0,Rest
bryan,23319,0.0,0.0,0.0,Rest
bryan,23369,0.0,0.0,0.0,Rest
bryan,23419,0.0,0.0,0.0,Rest
bryan,23469,0.0,0.0,0.0,Rest
bryan,23519,0.0,0.0,0.0,Rest
bryan,23569,0.0,0.0,0.0,Rest
bryan,23619,0.0,0.0,0.0,Rest
bryan,23669,0.0,0.0,0.0,Rest
